0.585	0.028530	3.585166
0.586	0.028572	3.593069
0.587	0.028613	3.600967
0.588	0.028663	3.608860
0.589	0.028713	3.616748
0.590	0.028755	3.624631
0.591	0.028804	3.632509
0.592	0.028854	3.640383
0.593	0.028904	3.648251
0.594	0.028953	3.656115
0.595	0.029002	3.663974
0.596	0.029052	3.671828
0.597	0.029101	3.679678
0.598	0.029150	3.687523
0.599	0.029199	3.695363
0.600	0.029248	3.703200
0.601	0.029305	3.711031
0.602	0.029354	3.718858
0.603	0.029402	3.726681
0.604	0.029459	3.734499
0.605	0.029508	3.742312
0.606	0.029564	3.750122
0.607	0.029613	3.757927
0.608	0.029669	3.765728
0.609	0.029725	3.773524
0.610	0.029773	3.781317
0.611	0.029829	3.789105
0.612	0.029885	3.796889
0.613	0.029941	3.804669
0.614	0.029997	3.812445
0.615	0.030044	3.820217
0.616	0.030108	3.827985
0.617	0.030163	3.835748
0.618	0.030218	3.843508
0.619	0.030273	3.851264
0.620	0.030329	3.859017
0.621	0.030383	3.866765
0.622	0.030446	3.874509
0.623	0.030501	3.882250
0.624	0.030563	3.889987
0.625	0.030618	3.897720
0.626	0.030680	3.905449
0.627	0.030735	3.913175
0.628	0.030797	3.920897
0.629	0.030851	3.928615
0.630	0.030912	3.936330
0.631	0.030974	3.944041
0.632	0.031036	3.951748
0.633	0.031097	3.959452
0.634	0.031151	3.967152
0.635	0.031219	3.974850
0.636	0.031281	3.982543
0.637	0.031334	3.990233
0.638	0.031402	3.997920
0.639	0.031463	4.005603
0.640	0.031523	4.013283
0.641	0.031584	4.020959
0.642	0.031644	4.028633
0.643	0.031704	4.036303
0.644	0.031780	4.043969
0.645	0.031840	4.051632
0.646	0.031899	4.059292
0.647	0.031959	4.066949
0.648	0.032034	4.074603
0.649	0.032093	4.082254
0.650	0.032152	4.089901
0.651	0.032227	4.097546
0.652	0.032300	4.105187
0.653	0.032359	4.112825
0.654	0.032418	4.120460
0.655	0.032492	4.128092
0.656	0.032550	4.135721
0.657	0.032624	4.143347
0.658	0.032682	4.150970
0.659	0.032755	4.158590
0.660	0.032813	4.166207
0.661	0.032886	4.173821
0.662	0.032958	4.181433
0.663	0.033030	4.189041
0.664	0.033088	4.196646
0.665	0.033160	4.204249
0.666	0.033232	4.211849
0.667	0.033289	4.219446
0.668	0.033361	4.227040
0.669	0.033432	4.234632
0.670	0.033503	4.242220
0.671	0.033574	4.249806
0.672	0.033645	4.257389
0.673	0.033716	4.264970
0.674	0.033787	4.272547
0.675	0.033857	4.280123
0.676	0.033928	4.287695
0.677	0.033998	4.295265
0.678	0.034068	4.302832
0.679	0.034138	4.310397
0.680	0.034208	4.317959
