0.622	0.156724	3.402641
0.623	0.155923	3.413407
0.624	0.155138	3.424144
0.625	0.154369	3.434851
0.626	0.153615	3.445529
0.627	0.152875	3.456178
0.628	0.152150	3.466798
0.629	0.151438	3.477391
0.630	0.150741	3.487956
0.631	0.150056	3.498493
0.632	0.149384	3.509004
0.633	0.148725	3.519488
0.634	0.148079	3.529946
0.635	0.147446	3.540378
0.636	0.146824	3.550784
0.637	0.146214	3.561165
0.638	0.145616	3.571521
0.639	0.145029	3.581852
0.640	0.144452	3.592160
0.641	0.143886	3.602443
0.642	0.143332	3.612703
0.643	0.142787	3.622939
0.644	0.142253	3.633152
0.645	0.141731	3.643343
0.646	0.141215	3.653511
0.647	0.140711	3.663657
0.648	0.140216	3.673781
0.649	0.139730	3.683883
0.650	0.139253	3.693964
0.651	0.138785	3.704024
0.652	0.138328	3.714063
0.653	0.137875	3.724081
0.654	0.137434	3.734079
0.655	0.137001	3.744056
0.656	0.136574	3.754014
0.657	0.136158	3.763953
0.658	0.135747	3.773871
0.659	0.135345	3.783771
0.660	0.134949	3.793652
0.661	0.134562	3.803514
0.662	0.134182	3.813357
0.663	0.133810	3.823182
0.664	0.133443	3.832989
0.665	0.133085	3.842778
0.666	0.132732	3.852549
0.667	0.132386	3.862303
0.668	0.132049	3.872040
0.669	0.131715	3.881760
0.670	0.131390	3.891462
0.671	0.131069	3.901148
0.672	0.130755	3.910817
0.673	0.130447	3.920470
0.674	0.130145	3.930107
0.675	0.129850	3.939728
0.676	0.129559	3.949333
0.677	0.129274	3.958923
0.678	0.128995	3.968497
0.679	0.128721	3.978055
0.680	0.128452	3.987599
0.681	0.128190	3.997127
0.682	0.127933	4.006641
0.683	0.127680	4.016140
0.684	0.127433	4.025625
0.685	0.127190	4.035095
0.686	0.126953	4.044551
0.687	0.126716	4.053993
0.688	0.126490	4.063421
0.689	0.126264	4.072835
0.690	0.126048	4.082236
0.691	0.125833	4.091623
0.692	0.125624	4.100997
0.693	0.125419	4.110357
0.694	0.125213	4.119705
0.695	0.125015	4.129039
0.696	0.124824	4.138361
0.697	0.124637	4.147671
0.698	0.124453	4.156967
0.699	0.124269	4.166251
0.700	0.124096	4.175523
0.701	0.123920	4.184783
0.702	0.123754	4.194030
0.703	0.123588	4.203266
0.704	0.123426	4.212489
0.705	0.123268	4.221701
0.706	0.123117	4.230902
0.707	0.122965	4.240090
0.708	0.122818	4.249268
0.709	0.122674	4.258434
0.710	0.122534	4.267589
0.711	0.122398	4.276733
0.712	0.122265	4.285866
0.713	0.122137	4.294988
0.714	0.122008	4.304100
0.715	0.121887	4.313200
0.716	0.121765	4.322291
0.717	0.121648	4.331370
0.718	0.121534	4.340440
0.719	0.121424	4.349499
0.720	0.121318	4.358548
0.721	0.121212	4.367587
0.722	0.121110	4.376616
0.723	0.121011	4.385634
0.724	0.120916	4.394643
0.725	0.120822	4.403643
0.726	0.120731	4.412633
0.727	0.120644	4.421613
0.728	0.120557	4.430583
0.729	0.120478	4.439545
0.730	0.120399	4.448497
0.731	0.120319	4.457439
0.732	0.120248	4.466373
0.733	0.120173	4.475298
0.734	0.120105	4.484213
0.735	0.120038	4.493121
0.736	0.119974	4.502018
0.737	0.119915	4.510908
0.738	0.119855	4.519788
0.739	0.119799	4.528660
0.740	0.119743	4.537523
0.741	0.119692	4.546378
0.742	0.119640	4.555224
0.743	0.119592	4.564063
0.744	0.119548	4.572893
0.745	0.119508	4.581715
0.746	0.119464	4.590528
0.747	0.119424	4.599334
0.748	0.119389	4.608131
0.749	0.119357	4.616921
0.750	0.119325	4.625703
0.751	0.119293	4.634477
0.752	0.119265	4.643243
0.753	0.119241	4.652002
0.754	0.119217	4.660753
0.755	0.119197	4.669497
0.756	0.119177	4.678234
0.757	0.119157	4.686962
0.758	0.119141	4.695683
0.759	0.119129	4.704397
0.760	0.119117	4.713104
0.761	0.119105	4.721804
0.762	0.119097	4.730496
0.763	0.119093	4.739182
0.764	0.119085	4.747860
0.765	0.119085	4.756532
0.766	0.119081	4.765196
0.767	0.119085	4.773854
0.768	0.119085	4.782505
0.769	0.119093	4.791149
0.770	0.119097	4.799787
0.771	0.119105	4.808418
0.772	0.119117	4.817042
0.773	0.119125	4.825659
0.774	0.119137	4.834271
0.775	0.119153	4.842875
0.776	0.119169	4.851474
0.777	0.119185	4.860066
0.778	0.119205	4.868652
0.779	0.119225	4.877231
0.780	0.119249	4.885804
0.781	0.119273	4.894372
0.782	0.119297	4.902933
0.783	0.119325	4.911488
0.784	0.119353	4.920036
0.785	0.119385	4.928579
0.786	0.119412	4.937116
0.787	0.119448	4.945647
0.788	0.119484	4.954172
0.789	0.119516	4.962692
0.790	0.119556	4.971206
0.791	0.119596	4.979713
0.792	0.119636	4.988216
0.793	0.119676	4.996712
0.794	0.119720	5.005203
0.795	0.119763	5.013689
0.796	0.119807	5.022169
0.797	0.119855	5.030643
0.798	0.119903	5.039112
0.799	0.119954	5.047575
0.800	0.120006	5.056034
0.801	0.120058	5.064487
0.802	0.120109	5.072934
0.803	0.120165	5.081377
0.804	0.120220	5.089813
0.805	0.120280	5.098246
0.806	0.120335	5.106672
0.807	0.120399	5.115093
0.808	0.120458	5.123510
0.809	0.120521	5.131922
0.810	0.120585	5.140328
0.811	0.120648	5.148730
0.812	0.120715	5.157126
0.813	0.120782	5.165517
0.814	0.120849	5.173904
0.815	0.120920	5.182287
0.816	0.120991	5.190664
0.817	0.121062	5.199036
0.818	0.121133	5.207403
0.819	0.121208	5.215766
0.820	0.121283	5.224124
0.821	0.121357	5.232478
0.822	0.121436	5.240826
0.823	0.121514	5.249170
0.824	0.121597	5.257511
0.825	0.121675	5.265845
0.826	0.121757	5.274177
0.827	0.121840	5.282502
0.828	0.121922	5.290824
0.829	0.122008	5.299141
0.830	0.122094	5.307454
0.831	0.122180	5.315763
0.832	0.122269	5.324067
0.833	0.122355	5.332366
0.834	0.122449	5.340662
0.835	0.122538	5.348953
0.836	0.122632	5.357240
0.837	0.122721	5.365523
0.838	0.122814	5.373802
0.839	0.122911	5.382076
0.840	0.123004	5.390347
0.841	0.123101	5.398613
0.842	0.123198	5.406875
0.843	0.123299	5.415133
0.844	0.123399	5.423388
0.845	0.123499	5.431638
0.846	0.123600	5.439884
0.847	0.123704	5.448126
0.848	0.123808	5.456365
0.849	0.123908	5.464599
0.850	0.124016	5.472829
0.851	0.124120	5.481056
0.852	0.124227	5.489279
0.853	0.124334	5.497498
0.854	0.124446	5.505713
0.855	0.124553	5.513926
0.856	0.124664	5.522133
0.857	0.124775	5.530337
0.858	0.124886	5.538537
0.859	0.125000	5.546734
0.860	0.125114	5.554927
0.861	0.125229	5.563117
0.862	0.125343	5.571302
0.863	0.125461	5.579484
0.864	0.125578	5.587663
0.865	0.125696	5.595838
0.866	0.125814	5.604010
0.867	0.125935	5.612178
0.868	0.126056	5.620342
0.869	0.126177	5.628503
0.870	0.126298	5.636661
0.871	0.126419	5.644815
0.872	0.126543	5.652966
0.873	0.126667	5.661114
0.874	0.126795	5.669258
0.875	0.126923	5.677398
0.876	0.127043	5.685535
0.877	0.127171	5.693669
0.878	0.127306	5.701801
0.879	0.127426	5.709928
0.880	0.127560	5.718052
0.881	0.127687	5.726173
0.882	0.127822	5.734292
0.883	0.127956	5.742406
0.884	0.128082	5.750517
0.885	0.128216	5.758626
0.886	0.128350	5.766731
0.887	0.128484	5.774833
0.888	0.128625	5.782932
